Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-07-19T03:23:00+00:00,,,51.478822,-3.173758,Male,25-34,Black or Black British - African (B2),Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-07-19T04:37:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-07-19T13:58:00+00:00,,,51.486841,-3.212808,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-19T16:08:00+00:00,,,51.609023,-3.658858,Male,over 34,Mixed - Any other Mixed ethnic background (M9),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-19T18:22:00+00:00,,,51.476545,-3.184715,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2016-07-19T18:29:00+00:00,,,51.476545,-3.184715,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person search,2016-07-20T10:12:00+00:00,,,51.622101,-3.947758,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-20T11:25:00+00:00,,,51.621578,-3.942954,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-20T11:48:00+00:00,,,,,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-07-20T11:54:00+00:00,,,51.621320,-3.815859,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person and Vehicle search,2016-07-20T13:12:00+00:00,,,51.519955,-3.501393,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-07-20T15:38:00+00:00,,,51.617733,-3.946517,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-07-20T15:48:00+00:00,,,51.609023,-3.658858,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-20T15:53:00+00:00,,,51.507975,-3.568206,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-07-20T16:42:00+00:00,,,51.510341,-3.567452,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person and Vehicle search,2016-07-20T16:48:00+00:00,,,51.510341,-3.567452,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-07-20T17:01:00+00:00,,,51.481140,-3.179290,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-20T17:01:00+00:00,,,51.481140,-3.179290,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-20T18:38:00+00:00,,,51.479408,-3.192277,Male,10-17,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-20T19:25:00+00:00,,,51.599883,-3.341982,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person search,2016-07-20T19:34:00+00:00,,,51.599883,-3.341982,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,
Person search,2016-07-20T19:47:00+00:00,,,51.615202,-4.004475,Female,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,False,
Person search,2016-07-20T22:58:00+00:00,,,51.519764,-3.087727,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-07-21T00:05:00+00:00,,,51.502749,-3.207395,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,
Person search,2016-07-21T02:09:00+00:00,,,,,Female,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-07-21T05:07:00+00:00,,,51.589543,-3.803490,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-07-21T13:11:00+00:00,,,51.664275,-3.916598,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-07-21T15:39:00+00:00,,,51.463460,-3.191991,Male,over 34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-21T15:43:00+00:00,,,51.514878,-3.584498,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-21T21:18:00+00:00,,,51.612018,-3.408357,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-22T10:51:00+00:00,,,51.474798,-3.232863,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-22T15:57:00+00:00,,,51.390745,-3.276968,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,,False,
Person search,2016-07-22T16:05:00+00:00,,,51.410563,-3.252012,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
Person search,2016-07-22T16:05:00+00:00,,,51.410563,-3.252012,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
Person and Vehicle search,2016-07-22T19:57:00+00:00,,,51.522277,-3.188280,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person and Vehicle search,2016-07-22T20:11:00+00:00,,,51.597266,-3.334137,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-07-22T20:12:00+00:00,,,51.522277,-3.188280,Male,10-17,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person and Vehicle search,2016-07-22T20:26:00+00:00,,,51.597266,-3.334137,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-07-22T20:30:00+00:00,,,51.597266,-3.334137,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-23T02:05:00+00:00,,,51.421001,-3.276330,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-07-23T03:00:00+00:00,,,51.624320,-3.944068,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-07-23T12:03:00+00:00,,,51.615202,-4.004475,Male,25-34,,,,,,,
Person search,2016-07-23T23:51:00+00:00,,,51.604886,-3.815607,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-07-24T00:27:00+00:00,,,51.604886,-3.815607,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-07-24T01:21:00+00:00,,,51.607734,-3.340278,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person and Vehicle search,2016-07-24T10:28:00+00:00,,,51.662378,-3.927608,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-07-24T17:20:00+00:00,,,51.505273,-3.198082,Male,18-24,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-07-24T18:19:00+00:00,,,51.522922,-3.236425,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-24T18:20:00+00:00,,,51.522922,-3.236425,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-07-24T18:47:00+00:00,,,51.485746,-3.175549,Male,over 34,,,,,,,
Person and Vehicle search,2016-07-24T19:42:00+00:00,,,51.485538,-3.174766,Male,25-34,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-24T20:02:00+00:00,,,51.486505,-3.249036,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-07-24T20:02:00+00:00,,,51.501674,-3.205263,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-07-24T21:48:00+00:00,,,51.496961,-3.302091,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-24T21:54:00+00:00,,,51.496961,-3.302091,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-24T22:26:00+00:00,,,51.474683,-3.166783,Male,18-24,,,,,,,
Person search,2016-07-25T01:20:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,,False,
Person search,2016-07-25T01:25:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,,False,
Person search,2016-07-25T02:43:00+00:00,,,51.478575,-3.191147,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-07-25T07:56:00+00:00,,,,,Female,over 34,,,,,,,
Person search,2016-07-25T14:12:00+00:00,,,51.498545,-3.138724,Female,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,
Person search,2016-07-25T14:21:00+00:00,,,51.639210,-3.978046,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-25T14:39:00+00:00,,,51.644102,-3.641537,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-07-25T16:36:00+00:00,,,51.508557,-3.576440,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-07-25T18:01:00+00:00,,,51.640224,-3.977671,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-25T18:09:00+00:00,,,51.475267,-3.174991,Male,over 34,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-07-25T19:51:00+00:00,,,51.621578,-3.942954,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,
Person search,2016-07-25T20:15:00+00:00,,,51.619410,-3.951688,,,,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-07-26T01:25:00+00:00,,,51.484374,-3.139595,Male,over 34,Chinese or other ethnic group - Any other ethnic group (O9),Other,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-07-26T02:36:00+00:00,,,51.619817,-3.940654,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-07-26T15:43:00+00:00,,,51.498545,-3.138724,Male,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-07-26T15:48:00+00:00,,,51.508557,-3.576440,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-26T20:34:00+00:00,,,51.445559,-3.167624,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,
Person and Vehicle search,2016-07-26T20:40:00+00:00,,,51.484048,-3.161838,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,False,
Person search,2016-07-26T23:57:00+00:00,,,51.524874,-3.106674,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2016-07-27T00:25:00+00:00,,,51.528695,-3.096186,Male,over 34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-07-27T00:25:00+00:00,,,51.528695,-3.096186,Male,over 34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-27T01:14:00+00:00,,,51.488802,-3.144703,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,
Person search,2016-07-27T05:00:00+00:00,,,51.683887,-3.379023,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person and Vehicle search,2016-07-27T13:06:00+00:00,,,51.480245,-3.186049,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-27T20:06:00+00:00,,,,,,,,,,,,,
Person and Vehicle search,2016-07-27T20:09:00+00:00,,,51.568130,-4.013644,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-27T20:15:00+00:00,,,,,,,,,,,,,
Person search,2016-07-27T20:19:00+00:00,,,51.568130,-4.013644,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-27T20:24:00+00:00,,,,,,,,,,,,,
Person search,2016-07-27T21:00:00+00:00,,,51.501235,-3.193755,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,False,
Person and Vehicle search,2016-07-27T22:38:00+00:00,,,51.632932,-3.449043,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person and Vehicle search,2016-07-27T22:43:00+00:00,,,51.632932,-3.449043,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-07-27T22:48:00+00:00,,,51.632932,-3.449043,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-28T02:45:00+00:00,,,51.612287,-3.407628,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-28T07:30:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-28T07:37:00+00:00,,,51.502249,-3.551152,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-28T13:46:00+00:00,,,51.606226,-3.989768,Male,18-24,Black or Black British - African (B2),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,
Person search,2016-07-28T15:48:00+00:00,,,51.602495,-3.346347,Male,25-34,,,,,,,
Person search,2016-07-28T15:49:00+00:00,,,,,,,,,,,,,
Person and Vehicle search,2016-07-29T04:23:00+00:00,,,51.625959,-3.468903,,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-07-29T15:44:00+00:00,,,51.618244,-3.943332,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-29T15:50:00+00:00,,,51.640085,-3.534984,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Suspect arrested,False,
Person search,2016-07-29T16:57:00+00:00,,,51.522666,-3.694378,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-07-29T17:35:00+00:00,,,51.604651,-3.340982,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-07-29T17:39:00+00:00,,,51.604651,-3.340982,Female,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-07-29T20:15:00+00:00,,,51.659489,-3.924420,Male,10-17,Not Stated (NS),,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Offender given drugs possession warning,False,
Person search,2016-07-30T00:29:00+00:00,,,51.712806,-3.444734,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-30T00:54:00+00:00,,,51.572168,-4.094781,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,False,
Person search,2016-07-30T00:56:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-07-30T00:57:00+00:00,,,51.572168,-4.094781,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-07-30T02:13:00+00:00,,,51.714150,-3.450249,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-30T05:12:00+00:00,,,51.714150,-3.450249,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person and Vehicle search,2016-07-30T07:31:00+00:00,,,51.756294,-3.594632,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-07-30T12:49:00+00:00,,,51.649372,-4.041572,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-07-30T21:50:00+00:00,,,51.477069,-3.176377,Male,18-24,Black or Black British - Any other Black ethnic background (B9),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-07-30T21:59:00+00:00,,,,,,,,,,,,,
Person search,2016-07-30T21:59:00+00:00,,,,,,,,,,,,,
Person search,2016-07-30T21:59:00+00:00,,,,,,,,,,,,,
Person search,2016-07-30T22:04:00+00:00,,,,,,,,,,,,,
Person search,2016-07-30T23:19:00+00:00,,,51.666017,-3.792702,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-07-31T00:21:00+00:00,,,51.621718,-3.943697,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-07-31T00:40:00+00:00,,,51.508129,-3.577491,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-31T05:47:00+00:00,,,51.477810,-3.201696,Male,10-17,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-07-31T06:14:00+00:00,,,51.477810,-3.201696,Male,10-17,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,,False,
Person search,2016-07-31T06:18:00+00:00,,,51.477810,-3.201696,Male,10-17,,,,,,,
Person search,2016-07-31T14:09:00+00:00,,,51.703093,-3.422819,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-07-31T14:13:00+00:00,,,51.703093,-3.422819,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-07-31T14:17:00+00:00,,,51.703093,-3.422819,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-07-31T17:15:00+00:00,,,51.399087,-3.284589,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-07-31T18:39:00+00:00,,,51.518917,-3.585028,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-07-31T18:47:00+00:00,,,51.518917,-3.585028,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-31T19:19:00+00:00,,,51.495168,-3.167537,Male,25-34,Mixed - Any other Mixed ethnic background (M9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-07-31T20:04:00+00:00,,,51.518898,-3.561605,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-07-31T21:54:00+00:00,,,51.518898,-3.561605,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-07-31T22:00:00+00:00,,,51.518898,-3.561605,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
